tick,population,births,deaths,moves,absorptions,mean_internal_energy
70,19,0,0,1,0,30.77316038907675
71,19,0,0,0,0,31.327578813229724
72,19,0,0,1,0,31.48625756534212
73,19,0,0,0,0,31.983625986394756
74,20,1,0,0,1,30.956944687075016
75,20,0,0,0,1,31.10694468707502
76,20,0,0,0,1,31.2047099412214
77,19,0,1,0,1,33.01628267297573
78,20,1,0,1,2,31.812968539326942
79,21,1,0,0,4,31.012350989835184
80,21,0,0,0,4,30.94330337078756
81,21,0,0,0,4,31.339053975884077
82,19,0,2,0,4,34.92805975800431
83,19,0,0,0,1,35.70639160010957
84,19,0,0,1,1,35.57774137509115
85,19,0,0,1,1,35.69584411231509
86,18,0,1,0,1,37.807015695923226
87,18,0,0,0,1,37.53885105612072
88,19,1,0,0,2,36.071602344666395
89,19,0,0,0,2,36.40595960134755
90,19,0,0,0,2,36.03480294976766
91,19,0,0,0,2,36.19171695290984
92,18,0,1,1,2,38.77292493260429
93,18,0,0,0,2,38.704528786451725
94,17,0,1,0,2,41.14548027575745
95,17,0,0,1,2,41.105112392871234
96,17,1,1,0,3,41.243933552468526
97,17,0,0,0,2,42.3998159054097
98,17,0,0,0,2,42.225615929553726
99,17,0,0,1,2,42.10412507146098
100,17,0,0,0,2,42.007022647266645
101,17,0,0,0,2,41.74169800915414
102,17,0,0,1,2,41.964500174240094
103,17,0,0,0,2,42.40228999482832
104,17,0,0,0,2,42.26119357422179
105,17,0,0,0,2,42.35667648155215
106,17,0,0,0,2,41.99942712827694
107,17,0,0,0,2,42.76696938115546
108,17,0,0,0,2,42.74219013464102
109,17,0,0,1,2,42.73100728636886
110,17,0,0,0,2,43.00807133792972
111,17,0,0,0,2,43.166957300315005
112,17,1,1,0,3,43.253745853528685
113,16,0,1,0,2,46.21754206192686
114,16,0,0,0,2,46.685906963819775
115,15,0,1,0,2,50.23007930979243
116,15,0,0,0,2,50.77867803184846
117,15,0,0,0,2,51.07903047062101
118,14,0,1,1,2,54.74111573564346
119,14,0,0,0,2,55.33062219457047
120,14,0,0,0,2,55.45205076599905
121,14,0,0,0,2,56.287765051713336
122,14,0,0,0,2,56.66551416753417
123,13,0,1,0,2,61.609510771238774
124,13,0,0,0,1,61.94797230970031
125,13,0,0,0,1,62.055213405326036
126,13,0,0,0,1,62.652185586296206
127,13,0,0,0,1,63.25622496178872
128,13,0,0,0,1,62.672140646484486
129,13,0,0,0,1,63.31786992045238
130,13,0,0,0,1,63.21439937518408
131,13,0,0,0,1,62.76389307041934
132,13,0,0,0,1,62.62158537811165
133,13,0,0,0,1,62.442444413903154
134,13,0,0,0,1,62.84027817694477
135,13,0,0,0,1,62.64445738240152
136,13,0,0,1,1,62.4135366723751
137,13,0,0,0,1,62.3058443646828
138,12,0,1,1,1,67.3128347805715
139,12,0,0,0,0,67.19616811390483
140,12,0,0,0,0,67.6003347805715
141,12,0,0,1,0,68.1128347805715
142,12,0,0,0,0,68.48366811390484
143,12,0,0,0,0,68.36700144723817
144,12,0,0,0,0,68.41700144723816
145,12,0,0,0,0,68.89616811390484
146,12,0,0,0,0,69.27950144723816
147,12,0,0,0,0,69.2378347805715
148,12,0,0,0,0,69.86099959575822
149,12,0,0,0,0,69.93183292909156
150,12,0,0,0,0,69.81516626242488
151,12,0,0,1,0,69.99016626242488
152,12,0,0,0,0,70.70683292909155
153,12,0,0,0,0,71.04716885991516
154,12,0,0,1,0,70.5555021932485
155,12,0,0,0,0,70.60550219324848
156,12,0,0,0,0,70.95281530637787
157,12,0,0,0,0,70.94824133053224
158,12,0,0,0,0,71.16490799719891
159,12,0,0,0,0,71.16074133053223
160,12,0,0,0,0,70.9399079971989
161,12,0,0,0,0,71.75657466386558
162,12,0,0,0,0,72.31074133053224
163,12,0,0,0,0,72.38157466386556
164,13,1,0,0,1,67.4033453024117
165,13,0,0,0,1,66.98796068702707
166,13,0,0,0,1,67.15334530241168
167,13,0,0,0,1,67.08026837933475
168,13,0,0,0,1,66.93796068702706
169,13,0,0,2,1,66.68796068702706
170,14,1,0,0,2,63.26024920938227
171,14,0,0,0,2,63.98841043158014
172,13,0,1,0,2,69.37200189600094
173,13,0,0,0,2,69.32734804984709
174,13,0,0,0,2,69.01259688125457
175,13,0,0,1,2,69.25014393300695
176,13,0,0,0,2,69.61036968585053
177,12,0,1,0,2,75.49363257951295
178,12,0,0,0,1,75.48919081826294
179,12,0,0,0,1,75.87691491872127
180,12,0,0,0,1,75.77623845570876
181,13,1,0,0,2,70.7337112123608
182,13,0,0,0,2,70.58117447370591
183,13,0,0,0,2,70.59155908909054
184,12,0,1,0,2,76.32531653360896
185,12,0,0,0,1,76.15668231514898
186,12,0,0,0,1,75.67835356514898
187,12,0,0,0,1,75.97418689848233
188,11,0,1,0,1,82.739246260593
189,10,0,1,0,0,90.81680256724533
190,10,0,0,0,0,90.50180256724533
191,10,0,0,0,0,90.67171899874533
192,10,0,0,0,0,90.44671899874534
193,10,0,0,0,0,90.72171899874535
194,11,1,0,0,1,82.97883545340486
195,11,0,0,0,1,82.65156272613213
196,11,0,0,0,1,82.52292636249577
197,11,0,0,0,1,82.49197181704122
198,11,0,0,0,1,82.05712181704122
199,11,0,0,0,1,82.46166727158668
200,11,0,0,0,1,82.34728668067758
201,11,0,0,0,1,82.72038767613213
202,11,0,0,0,1,82.20474019113213
203,11,0,0,0,1,81.82742331526849
204,11,0,0,0,1,81.48966513852758
205,11,0,0,1,1,81.28057422943667
206,10,0,1,1,1,89.38237061218354
207,10,0,0,0,0,89.91737061218353
208,11,1,0,0,1,82.08397328380322
209,11,0,0,1,1,81.94701727158667
210,12,1,0,0,2,75.82934916562111
211,12,0,0,0,2,75.67180749895445
212,12,0,0,0,2,75.07694499895446
213,12,0,0,0,2,74.85137458228779
214,12,0,0,0,2,74.77847529062112
215,12,0,0,1,2,74.52611320728778
216,12,0,0,0,2,74.26612641562112
217,12,0,0,0,2,75.05747900982945
218,12,0,0,0,2,75.95233172323361
219,12,0,0,0,2,76.21774733907621
220,12,0,0,0,2,76.07814183531092
221,12,0,0,0,2,76.22000131600855
222,12,0,0,0,2,75.58513628583022
223,12,0,0,0,2,75.74406409803872
224,12,0,0,0,2,75.24323023325134
225,12,0,0,0,2,75.6518453287269
226,12,0,0,0,2,75.4802907006548
227,12,0,0,0,2,75.18618525186562
228,12,0,0,0,2,75.23496106294708
229,12,1,1,0,3,75.66724172221886
230,11,0,1,0,2,82.42952365662903
231,11,0,0,0,1,82.44179638390175
232,11,0,0,0,1,81.88447820208357
233,11,0,0,0,1,82.04617365662902
234,11,0,0,0,1,81.45617865662902
235,11,0,0,0,1,81.54181852026538
236,11,0,0,0,1,81.2013118793563
237,11,0,0,0,1,81.45473266896123
238,11,0,0,0,1,80.99347532400668
239,11,0,0,0,1,81.20604972799305
240,11,0,0,0,1,81.01848817441987
241,11,0,0,1,1,80.88666999260168
242,9,0,2,0,1,98.73633621516761
243,9,0,0,0,0,98.39189177072318
244,9,0,0,0,0,98.84376393984489
245,9,0,0,0,0,98.5437639398449
246,9,0,0,0,0,99.24376393984488
247,9,0,0,0,0,99.55
248,9,0,0,0,0,99.25
249,9,0,0,0,0,99.05
250,10,1,0,0,1,89.60999999999999
251,10,0,0,0,1,89.38499999999999
252,10,0,0,0,1,89.74
253,10,0,0,0,1,89.64999999999999
254,10,0,0,0,1,90.092115
255,10,0,0,0,1,89.65048049999999
256,10,0,0,0,1,89.42233635
257,10,0,0,0,1,89.15913544499999
258,10,0,0,1,1,88.79439481149998
259,9,0,1,0,1,98.54885878934999
260,10,1,0,0,1,89.428972910415
261,10,0,0,0,1,89.603972910415
262,10,0,0,0,1,89.7435
263,10,0,0,0,1,90.11044999999999
264,11,1,0,0,2,82.60301363636363
265,11,0,0,0,2,83.386655
266,11,0,0,0,2,82.39929486363636
267,11,0,0,0,2,82.48132458636363
268,11,0,0,0,2,82.10601811954545
269,11,0,0,0,2,82.48360310061636
270,11,0,0,0,2,81.79715853406782
271,11,0,0,0,2,81.9702837011202
272,11,0,0,0,2,81.81783495442049
273,11,0,0,0,2,81.84566628627616
274,11,0,0,0,2,82.46560276402967
275,11,0,0,0,2,82.85955829845715
276,11,0,0,0,2,83.09350899073819
277,11,0,0,0,2,82.39181992988036
278,11,0,0,0,2,81.85154667818898
279,12,1,0,0,3,76.03057578517125
280,13,1,0,0,5,70.0951412765722
281,13,0,0,0,4,70.47467581667746
282,13,0,0,0,5,70.04573461013575
283,14,1,0,0,6,65.07651321087396
284,14,0,0,0,5,65.41998781904034
285,14,0,0,0,6,65.18756290189967
286,14,0,0,0,6,64.85214037010165
287,13,0,1,0,6,69.26139111110946
288,13,0,0,0,5,70.04675829161137
289,13,0,0,0,5,69.43464853804764
290,13,0,0,0,5,69.14249047278719
291,13,1,1,0,6,69.08759881488648
292,11,0,2,0,4,81.48742564419047
293,11,0,0,0,2,82.02367938730727
294,11,0,0,0,2,81.91907888570098
295,11,0,0,1,2,81.14517340180886
296,11,0,0,0,2,80.88434865399348
297,11,0,0,0,2,80.33404405779542
298,11,0,0,0,2,80.46019447682043
299,12,1,0,0,3,74.34770198387643
300,11,0,1,0,3,80.67159709365157
301,11,0,0,0,2,80.66114254819702
302,11,0,0,0,2,80.66060323538957
303,11,0,0,0,2,81.7574222647727
304,11,0,0,0,2,81.41292285806816
305,11,0,0,0,2,81.30495509155679
306,11,0,0,0,2,81.97574129136248
307,11,0,0,0,2,81.68392799486281
308,11,0,0,2,1,81.40284050549488
309,11,0,0,0,1,81.9964693469358
310,11,0,0,1,1,81.40564589958079
311,11,0,0,0,1,82.09070585006866
312,11,0,0,0,1,82.14479326995561
313,11,0,0,0,1,82.38947264569467
314,12,1,0,0,2,76.08151919131934
315,12,0,0,0,2,75.82735252465267
316,11,0,1,0,2,82.91982756916202
317,11,0,0,0,1,83.38432756916202
318,12,1,0,1,2,76.42535443839853
319,12,0,0,0,2,76.50315902173186
320,12,0,0,0,2,75.97345556339853
321,13,1,0,0,3,70.18853590467556
322,12,0,1,0,3,76.20301109002352
323,12,0,0,0,2,75.72468234002352
324,12,0,0,0,2,75.60801567335686
325,12,0,0,0,2,76.20321149162031
326,12,0,0,0,2,77.08481853291197
327,12,0,0,0,2,77.28932709170364
328,12,0,0,0,2,76.71913654119113
329,13,1,0,0,3,71.9238490669222
330,13,0,0,0,3,72.16702441792117
331,13,0,0,0,3,72.3860933174666
332,13,0,0,1,2,73.01209539330225
333,13,0,0,0,2,72.53859980428105
334,13,0,0,0,2,72.87851960421617
335,13,1,1,0,4,73.07465973666764
336,13,0,0,0,4,73.1043057501743
337,13,0,0,0,4,72.66124754539821
338,13,0,0,0,4,73.21371652013187
339,13,0,0,0,4,73.16352172552234
340,13,0,0,0,4,72.50300075391107
341,13,0,0,0,4,72.60532527598541
342,13,0,0,0,3,72.83233705682207
343,13,0,0,0,4,72.52111056596944
344,13,0,0,0,4,72.7625437114548
345,13,0,0,0,4,72.20846999021764
346,15,2,0,0,7,63.7695359339714
347,15,0,0,0,7,63.40107262701934
348,15,0,0,0,7,63.142148312152905
349,15,0,0,0,7,63.12323462507973
350,14,0,1,0,7,67.40430090368648
351,14,0,0,0,4,66.91357157511592
352,14,0,0,0,4,66.99778923926293
353,13,0,1,0,5,72.44843532533856
354,12,0,1,0,3,78.79650019743859
355,12,0,0,0,2,78.41945061232705
356,11,0,1,1,1,85.50564896606144
357,11,0,0,0,0,85.70852272306877
358,11,0,0,0,0,86.04943181397788
359,11,0,0,1,0,85.6357954503415
360,11,1,1,0,1,86.01847336320927
361,12,1,0,0,2,78.97526724960849
362,12,0,0,1,2,78.81693391627515
363,12,0,0,0,2,79.27355891627515
364,12,0,0,0,2,78.80157141627515
365,12,0,0,0,2,78.84909683294183
366,12,0,0,0,2,78.72444795794182
367,13,1,0,0,3,72.62740961117707
368,13,0,0,1,3,72.4803383546386
369,12,0,1,0,3,79.2414638746085
370,12,0,0,1,1,78.75767220794182
371,12,0,0,0,1,79.36600554127516
372,13,1,0,0,2,73.60555282121553
373,13,0,0,0,2,73.63398496666076
374,13,0,0,0,2,73.34065963809259
375,13,0,0,0,2,73.1018703696333
376,13,0,0,0,2,73.70279480478875
377,13,0,0,0,2,73.17061442017337
378,13,0,0,0,2,73.08154968940413
379,13,0,0,0,2,73.04547734849743
380,13,0,0,0,2,73.40191874398353
381,13,0,0,0,2,73.49125031056045
382,12,0,1,0,2,79.37153742585733
383,12,0,0,0,1,79.06941593244856
384,12,0,0,0,1,78.9527492657819
385,12,0,0,0,1,80.10355013222824
386,12,0,0,0,1,80.5312641266557
387,12,0,0,0,1,80.85108058942158
388,12,0,0,0,1,81.14691392275493
389,12,1,1,0,2,81.69690425401079
390,12,0,0,0,1,82.09037455809757
391,12,0,0,0,1,82.29745789143091
392,12,0,0,0,1,81.93158289143089
393,12,0,0,0,1,82.01630372476423
394,12,0,0,0,1,82.61213705809756
395,12,0,0,0,1,82.09478818309756
396,13,1,0,1,2,76.31088993439775
397,13,0,0,0,2,76.5993514728593
398,13,0,0,0,2,77.09819762670544
399,13,0,0,0,2,76.59047086411698
400,13,0,0,0,2,76.51181794404737
401,13,0,0,0,2,76.2002794825089
402,11,0,2,0,2,89.79044261283983
403,11,0,0,0,0,89.79077911337916
404,11,0,0,0,0,89.83040860883371
405,11,0,0,0,0,89.4213176997428
406,12,1,0,0,1,82.7987078914309
407,12,0,0,0,1,83.72370789143089
408,12,0,0,0,1,83.65704122476423
409,12,0,0,0,1,83.32324955809757
410,12,0,0,1,1,84.0704703914309
411,12,0,0,0,1,84.0889416414309
412,12,0,0,0,1,83.8956215164309
413,12,0,0,0,1,83.99613076226423
414,12,0,0,0,1,84.18363076226423
415,11,0,1,0,1,91.73710241916552
416,11,0,0,0,0,91.63949951792462
417,11,0,0,0,0,91.99859042701551
418,11,0,0,0,0,91.75313588156098
419,12,1,0,0,1,84.56537455809756
420,12,0,0,0,1,85.24037455809756
421,12,0,0,0,1,85.60579122476423
422,12,0,0,0,1,85.43241622476422
423,12,0,0,1,1,84.98480372476423
424,12,0,0,0,1,85.5481416414309
425,12,0,0,1,1,85.2481416414309
426,13,1,0,0,2,79.42136151516698
427,13,0,0,0,2,79.39052800093621
428,13,0,0,0,2,78.99147332443621
429,13,0,0,0,2,78.91839640135929
430,12,0,1,0,2,85.61488377876161
431,12,0,0,0,1,85.16845086209493
432,12,0,0,0,1,85.92578818309755
433,12,0,0,0,1,85.68266409559756
434,12,0,0,0,1,86.00664390101423
435,12,0,0,0,1,86.28259643147256
436,12,0,0,0,1,86.67159653612673
437,12,0,0,0,1,86.80722994271798
438,13,1,0,0,2,80.26815999446018
439,13,0,0,1,1,80.90927725836453
440,13,0,0,0,1,81.69773879682606
441,13,0,0,0,1,81.94731571990299
442,13,0,0,0,1,81.82244264297991
443,13,0,0,0,1,82.05580071990299
444,13,0,0,0,1,82.14876675836453
445,13,0,0,1,1,82.26845836990297
446,13,0,0,0,1,82.13185788259528
447,13,0,0,0,1,82.79892984917221
448,13,0,0,0,1,83.4143417642376
449,13,0,0,1,1,83.81782241247568
450,14,1,0,0,2,78.62595466151073
451,14,0,0,0,2,79.20003835645905
452,14,0,0,0,2,78.93582551435146
453,14,0,0,0,2,78.42301938201899
454,14,0,0,0,2,78.80619794652912
455,14,0,0,0,2,79.06370865597194
456,14,0,0,0,2,78.85516565291748
457,14,0,0,0,2,78.81420463261398
458,14,0,0,1,1,79.06063320404256
459,14,0,0,0,1,79.13516712225437
460,14,0,0,0,1,79.15286891548685
461,14,0,0,0,1,78.78369580396387
462,14,0,0,1,1,78.7246196826478
463,14,0,0,0,1,79.00676253979064
464,14,0,0,1,0,79.54247682550492
465,14,0,0,0,0,79.95676253979066
466,14,0,0,0,0,80.05676253979064
467,14,0,0,0,0,80.27461968264778
468,14,0,0,0,0,79.95319111121921
469,14,0,0,0,0,79.98176253979065
470,14,0,0,0,0,80.48885481256737
471,14,0,0,1,0,80.38528338399593
472,14,0,0,0,0,80.5067119554245
473,15,1,0,0,1,75.95293115839621
474,15,0,0,0,1,76.5829311583962
475,15,0,0,0,1,76.87626449172953
476,15,0,0,0,1,77.03256449172954
477,15,0,0,0,1,76.54767449172954
478,15,0,0,0,1,76.3939181583962
479,15,0,0,0,1,76.67195539172954
480,15,0,0,0,1,76.84158145506287
481,15,0,0,0,1,76.32398636606287
482,15,0,0,0,1,76.27933647042954
483,15,0,0,0,1,76.65532903002828
484,15,0,0,0,1,76.77831724783461
485,17,2,0,0,3,68.2718314708521
486,17,0,0,0,3,68.07638814149189
487,18,1,0,0,4,64.86210126588755
488,18,0,0,0,4,65.47973776957808
489,18,0,0,0,4,65.44074998882812
490,18,0,0,0,4,65.5961165978587
491,17,0,1,0,4,69.039479034426
492,17,0,0,0,3,68.94457806334655
493,17,0,0,0,3,69.24961797182627
494,17,0,0,0,3,69.1034400254091
495,17,0,0,0,3,69.05816550909356
496,17,0,0,0,3,69.04938419813769
497,16,0,1,0,3,74.03118522431652
498,16,0,0,0,2,73.6209119665499
499,16,0,0,0,2,73.93448985253842
500,15,0,1,0,2,79.34677401710374
